customer_id,customer_name,region,signup_date
1523,Customer_1523,South,2018-01-23
1524,Customer_1524,North,2023-04-05
1525,Customer_1525,South,2021-05-03
1526,Customer_1526,East,2020-03-09
1527,Customer_1527,North,2019-10-30
1528,Customer_1528,South,2023-10-05
1529,Customer_1529,West,2018-09-08
1530,Customer_1530,North,2020-09-27
1531,Customer_1531,South,2017-11-30
1532,Customer_1532,East,2023-07-15
1533,Customer_1533,East,2018-08-03
1534,Customer_1534,North,2020-12-03
1535,Customer_1535,South,2020-06-24
1536,Customer_1536,North,2021-05-25
1537,Customer_1537,North,2018-06-13
1538,Customer_1538,South,2023-09-04
1539,Customer_1539,South,2017-12-14
1540,Customer_1540,West,2020-06-22
1541,Customer_1541,South,2023-04-09
1542,Customer_1542,East,2021-03-23
1543,Customer_1543,North,2020-09-07
1544,Customer_1544,North,2018-06-08
1545,Customer_1545,East,2022-11-27
1546,Customer_1546,South,2018-01-18
1547,Customer_1547,East,2021-10-01
1548,Customer_1548,East,2022-09-14
1549,Customer_1549,West,2021-01-22
1550,Customer_1550,East,2017-03-16
1551,Customer_1551,North,2021-01-25
1552,Customer_1552,East,2020-06-19
1553,Customer_1553,North,2019-01-09
1554,Customer_1554,North,2019-05-28
1555,Customer_1555,North,2020-10-31
1556,Customer_1556,South,2022-06-15
1557,Customer_1557,West,2019-02-26
1558,Customer_1558,North,2019-07-17
1559,Customer_1559,North,2018-07-18
1560,Customer_1560,South,2018-09-27
1561,Customer_1561,North,2017-11-13
1562,Customer_1562,East,2020-04-26
1563,Customer_1563,East,2018-02-19
1564,Customer_1564,West,2022-09-11
1565,Customer_1565,North,2023-01-20
1566,Customer_1566,South,2022-11-27
1567,Customer_1567,East,2017-06-04
1568,Customer_1568,South,2020-10-11
1569,Customer_1569,South,2018-06-21
1570,Customer_1570,East,2023-09-13
1571,Customer_1571,South,2021-03-24
1572,Customer_1572,East,2018-09-24
1573,Customer_1573,South,2018-10-27
1574,Customer_1574,East,2019-01-11
1575,Customer_1575,North,2018-11-10
1576,Customer_1576,West,2021-11-28
1577,Customer_1577,East,2017-06-28
1578,Customer_1578,East,2021-08-10
1579,Customer_1579,West,2021-02-01
1580,Customer_1580,East,2019-08-31
1581,Customer_1581,East,2021-12-25
1582,Customer_1582,South,2023-11-06
1583,Customer_1583,West,2020-03-13
1584,Customer_1584,North,2022-01-13
1585,Customer_1585,East,2019-08-17
1586,Customer_1586,West,2022-12-28
1587,Customer_1587,South,2019-09-07
1588,Customer_1588,North,2020-06-21
1589,Customer_1589,West,2022-04-06
1590,Customer_1590,North,2019-03-06
1591,Customer_1591,North,2021-02-15
1592,Customer_1592,North,2023-05-26
1593,Customer_1593,East,2021-12-10
1594,Customer_1594,East,2022-03-07
1595,Customer_1595,South,2020-02-29
1596,Customer_1596,South,2021-04-14
1597,Customer_1597,West,2022-08-22
1598,Customer_1598,South,2022-12-01
1599,Customer_1599,North,2021-09-11
1600,Customer_1600,North,2018-10-26
1601,Customer_1601,East,2019-03-29
1602,Customer_1602,North,2023-10-13
1603,Customer_1603,West,2018-07-21
1604,Customer_1604,North,2019-10-22
1605,Customer_1605,North,2017-08-02
1606,Customer_1606,West,2022-05-23
1607,Customer_1607,South,2021-03-01
1608,Customer_1608,South,2023-03-22
1609,Customer_1609,West,2018-02-25
1610,Customer_1610,East,2022-10-15
1611,Customer_1611,North,2018-05-26
1612,Customer_1612,West,2020-03-13
1613,Customer_1613,North,2017-12-10
1614,Customer_1614,East,2018-10-19
1615,Customer_1615,North,2020-01-23
1616,Customer_1616,West,2022-01-15
1617,Customer_1617,North,2022-10-04
1618,Customer_1618,South,2018-08-27
1619,Customer_1619,East,2021-11-27
1620,Customer_1620,East,2018-01-11
1621,Customer_1621,East,2019-06-29
1622,Customer_1622,West,2022-01-22
1623,Customer_1623,East,2020-12-02
1624,Customer_1624,South,2017-04-20
1625,Customer_1625,West,2021-08-27
1626,Customer_1626,South,2017-08-07
1627,Customer_1627,North,2021-06-12
1628,Customer_1628,North,2022-08-19
1629,Customer_1629,North,2021-03-12
1630,Customer_1630,North,2019-08-24
1631,Customer_1631,South,2021-05-01
1632,Customer_1632,West,2017-12-01
1633,Customer_1633,West,2021-03-16
1634,Customer_1634,East,2019-07-09
1635,Customer_1635,South,2017-04-26
1636,Customer_1636,North,2020-07-29
1637,Customer_1637,South,2018-02-10
1638,Customer_1638,East,2020-10-05
1639,Customer_1639,East,2018-08-22
1640,Customer_1640,South,2018-07-18
1641,Customer_1641,South,2017-06-06
1642,Customer_1642,South,2020-03-21
1643,Customer_1643,West,2022-04-20
1644,Customer_1644,North,2018-07-23
1645,Customer_1645,South,2022-04-06
1646,Customer_1646,South,2022-01-12
1647,Customer_1647,South,2017-01-22
1648,Customer_1648,East,2017-11-21
1649,Customer_1649,East,2017-03-19
1650,Customer_1650,West,2019-11-15
1651,Customer_1651,North,2019-06-03
1652,Customer_1652,West,2018-09-05
1653,Customer_1653,North,2023-02-26
1654,Customer_1654,East,2023-10-30
1655,Customer_1655,East,2022-12-02
1656,Customer_1656,East,2021-09-30
1657,Customer_1657,West,2018-04-01
1658,Customer_1658,South,2020-03-26
1659,Customer_1659,South,2019-09-01
1660,Customer_1660,East,2020-05-18
1661,Customer_1661,South,2018-05-15
1662,Customer_1662,South,2017-07-15
1663,Customer_1663,West,2019-09-04
1664,Customer_1664,North,2021-09-16
1665,Customer_1665,East,2022-02-16
1666,Customer_1666,East,2017-09-15
1667,Customer_1667,West,2018-03-31
1668,Customer_1668,West,2022-08-10
1669,Customer_1669,South,2023-09-11
1670,Customer_1670,East,2023-01-05
1671,Customer_1671,North,2017-03-09
1672,Customer_1672,West,2022-10-12
1673,Customer_1673,North,2023-06-14
1674,Customer_1674,North,2019-09-18
1675,Customer_1675,East,2018-08-12
1676,Customer_1676,East,2020-04-08
1677,Customer_1677,West,2021-10-25
1678,Customer_1678,East,2017-01-07
1679,Customer_1679,East,2020-12-16
1680,Customer_1680,East,2019-09-13
1681,Customer_1681,North,2023-05-27
1682,Customer_1682,West,2021-09-03
1683,Customer_1683,South,2019-02-07
1684,Customer_1684,North,2017-12-17
1685,Customer_1685,East,2022-11-15
1686,Customer_1686,North,2021-01-17
1687,Customer_1687,East,2017-10-05
1688,Customer_1688,East,2022-11-25
1689,Customer_1689,North,2023-02-07
1690,Customer_1690,West,2022-09-10
1691,Customer_1691,East,2022-09-11
1692,Customer_1692,West,2023-03-20
1693,Customer_1693,South,2017-03-25
1694,Customer_1694,East,2021-05-19
1695,Customer_1695,West,2022-04-10
1696,Customer_1696,West,2017-06-28
1697,Customer_1697,South,2021-05-04
1698,Customer_1698,West,2021-03-10
1699,Customer_1699,West,2019-11-05
1700,Customer_1700,South,2017-03-08
1701,Customer_1701,East,2021-01-02
1702,Customer_1702,West,2017-10-04
1703,Customer_1703,West,2020-11-13
1704,Customer_1704,West,2019-09-15
1705,Customer_1705,North,2018-03-01
1706,Customer_1706,South,2023-07-12
1707,Customer_1707,North,2020-09-23
1708,Customer_1708,South,2018-07-01
1709,Customer_1709,East,2017-07-01
1710,Customer_1710,East,2020-12-14
1711,Customer_1711,West,2023-02-15
1712,Customer_1712,South,2020-10-18
1713,Customer_1713,East,2018-12-19
1714,Customer_1714,South,2022-03-19
1715,Customer_1715,East,2022-05-15
1716,Customer_1716,North,2019-01-17
1717,Customer_1717,East,2018-07-07
1718,Customer_1718,North,2017-09-16
1719,Customer_1719,East,2022-02-18
1720,Customer_1720,West,2017-06-01
1721,Customer_1721,North,2020-04-16
1722,Customer_1722,East,2019-04-06
1723,Customer_1723,West,2017-06-29
1724,Customer_1724,North,2019-03-29
1725,Customer_1725,West,2017-06-21
1726,Customer_1726,South,2020-07-16
1727,Customer_1727,South,2020-06-24
1728,Customer_1728,North,2022-10-13
1729,Customer_1729,East,2021-06-20
1730,Customer_1730,North,2023-02-03
1731,Customer_1731,West,2022-04-24
1732,Customer_1732,East,2019-11-04
1733,Customer_1733,South,2017-05-30
1734,Customer_1734,East,2019-02-22
1735,Customer_1735,South,2020-03-17
1736,Customer_1736,East,2021-01-02
1737,Customer_1737,East,2017-07-15
1738,Customer_1738,East,2020-09-21
1739,Customer_1739,West,2020-01-25
1740,Customer_1740,West,2018-05-25
1741,Customer_1741,North,2021-02-16
1742,Customer_1742,North,2021-11-25
1743,Customer_1743,South,2021-06-27
1744,Customer_1744,West,2021-12-07
1745,Customer_1745,South,2021-05-03
1746,Customer_1746,North,2020-10-20
1747,Customer_1747,South,2019-02-05
1748,Customer_1748,North,2022-07-26
1749,Customer_1749,West,2022-07-31
1750,Customer_1750,East,2021-02-13
1751,Customer_1751,West,2022-10-28
1752,Customer_1752,South,2019-12-29
1753,Customer_1753,South,2017-12-05
1754,Customer_1754,West,2021-10-05
1755,Customer_1755,West,2017-11-20
1756,Customer_1756,North,2021-10-30
1757,Customer_1757,South,2023-10-04
1758,Customer_1758,South,2019-01-10
1759,Customer_1759,West,2023-02-13
1760,Customer_1760,East,2020-04-18
1761,Customer_1761,South,2020-08-08
1762,Customer_1762,East,2018-02-25
1763,Customer_1763,West,2017-11-24
1764,Customer_1764,West,2020-09-05
1765,Customer_1765,North,2020-04-25
1766,Customer_1766,South,2020-06-09
1767,Customer_1767,East,2022-01-01
1768,Customer_1768,North,2023-10-05
1769,Customer_1769,South,2021-10-12
1770,Customer_1770,North,2018-11-14
1771,Customer_1771,West,2021-12-24
1772,Customer_1772,South,2020-12-10
1773,Customer_1773,North,2022-01-06
1774,Customer_1774,North,2017-06-23
1775,Customer_1775,East,2020-12-15
1776,Customer_1776,North,2021-11-17
1777,Customer_1777,South,2020-01-30
1778,Customer_1778,South,2017-08-23
1779,Customer_1779,East,2017-11-04
1780,Customer_1780,South,2021-07-22
1781,Customer_1781,West,2021-01-28
1782,Customer_1782,South,2022-10-03
1783,Customer_1783,South,2018-10-18
1784,Customer_1784,North,2017-05-08
1785,Customer_1785,North,2018-08-08
1786,Customer_1786,South,2023-10-25
1787,Customer_1787,East,2021-11-30
1788,Customer_1788,North,2017-05-23
1789,Customer_1789,East,2018-06-02
1790,Customer_1790,South,2017-10-03
1791,Customer_1791,South,2019-08-25
1792,Customer_1792,West,2021-02-09
1793,Customer_1793,North,2021-01-23
1794,Customer_1794,South,2021-04-18
1795,Customer_1795,West,2023-05-13
1796,Customer_1796,North,2017-05-13
1797,Customer_1797,South,2023-10-15
1798,Customer_1798,South,2018-09-21
1799,Customer_1799,North,2022-01-17
1800,Customer_1800,North,2021-02-28
1801,Customer_1801,North,2021-03-04
1802,Customer_1802,South,2021-12-24
1803,Customer_1803,South,2017-11-11
1804,Customer_1804,West,2023-06-09
1805,Customer_1805,East,2018-07-18
1806,Customer_1806,North,2022-12-09
1807,Customer_1807,South,2021-02-12
1808,Customer_1808,South,2021-06-19
1809,Customer_1809,North,2020-07-11
1810,Customer_1810,East,2020-02-16
1811,Customer_1811,North,2019-10-20
1812,Customer_1812,East,2018-04-10
1813,Customer_1813,South,2017-04-17
1814,Customer_1814,East,2019-02-02
1815,Customer_1815,West,2022-08-07
1816,Customer_1816,South,2022-10-22
1817,Customer_1817,West,2021-05-05
1818,Customer_1818,North,2023-04-20
1819,Customer_1819,North,2018-04-28
1820,Customer_1820,North,2019-12-09
1821,Customer_1821,East,2019-12-03
1822,Customer_1822,South,2022-01-02
1823,Customer_1823,North,2019-05-29
1824,Customer_1824,North,2020-03-15
1825,Customer_1825,South,2022-07-05
1826,Customer_1826,North,2019-03-31
1827,Customer_1827,West,2018-05-18
1828,Customer_1828,South,2018-07-10
1829,Customer_1829,South,2017-10-31
1830,Customer_1830,South,2022-01-26
1831,Customer_1831,West,2018-12-09
1832,Customer_1832,South,2021-12-29
1833,Customer_1833,West,2017-12-26
1834,Customer_1834,South,2020-08-02
1835,Customer_1835,East,2020-11-24
1836,Customer_1836,North,2017-09-23
1837,Customer_1837,East,2023-03-03
1838,Customer_1838,North,2023-01-30
1839,Customer_1839,West,2020-04-04
1840,Customer_1840,East,2020-05-13
1841,Customer_1841,South,2018-10-08
1842,Customer_1842,North,2018-12-15
1843,Customer_1843,North,2021-01-20
1844,Customer_1844,East,2022-09-15
1845,Customer_1845,West,2019-07-08
1846,Customer_1846,East,2018-05-13
1847,Customer_1847,West,2019-04-04
1848,Customer_1848,West,2018-07-23
1849,Customer_1849,North,2019-08-28
1850,Customer_1850,East,2022-07-17
1851,Customer_1851,East,2017-04-18
1852,Customer_1852,West,2021-01-18
1853,Customer_1853,East,2023-03-20
1854,Customer_1854,South,2023-06-03
1855,Customer_1855,South,2021-02-20
1856,Customer_1856,East,2022-03-30
1857,Customer_1857,East,2023-03-10
1858,Customer_1858,West,2018-06-16
1859,Customer_1859,South,2017-12-20
1860,Customer_1860,South,2017-09-27
1861,Customer_1861,North,2020-06-20
1862,Customer_1862,West,2021-06-19
1863,Customer_1863,North,2022-05-15
1864,Customer_1864,South,2022-11-24
1865,Customer_1865,West,2021-08-10
1866,Customer_1866,East,2021-08-05
1867,Customer_1867,West,2023-06-13
1868,Customer_1868,East,2017-10-30
1869,Customer_1869,East,2018-05-29
1870,Customer_1870,West,2020-07-22
1871,Customer_1871,East,2017-10-31
1872,Customer_1872,North,2022-01-18
1873,Customer_1873,South,2022-03-24
1874,Customer_1874,East,2022-10-21
1875,Customer_1875,North,2020-11-12
1876,Customer_1876,East,2018-06-10
1877,Customer_1877,South,2023-03-09
1878,Customer_1878,North,2023-08-05
1879,Customer_1879,South,2019-01-16
1880,Customer_1880,South,2018-06-13
1881,Customer_1881,North,2021-11-08
1882,Customer_1882,North,2022-08-22
1883,Customer_1883,North,2017-08-15
1884,Customer_1884,West,2018-05-24
1885,Customer_1885,North,2022-10-24
1886,Customer_1886,North,2018-09-19
1887,Customer_1887,North,2020-05-30
1888,Customer_1888,North,2018-11-06
1889,Customer_1889,East,2018-10-26
1890,Customer_1890,West,2020-08-14
1891,Customer_1891,South,2019-07-13
1892,Customer_1892,North,2020-11-18
1893,Customer_1893,East,2022-10-27
1894,Customer_1894,East,2020-03-09
1895,Customer_1895,East,2017-11-20
1896,Customer_1896,South,2019-10-24
1897,Customer_1897,North,2019-03-16
1898,Customer_1898,West,2023-03-07
1899,Customer_1899,West,2020-01-30
1900,Customer_1900,East,2018-05-28
1901,Customer_1901,South,2020-05-25
1902,Customer_1902,South,2022-12-26
1903,Customer_1903,South,2018-01-18
1904,Customer_1904,West,2022-08-21
1905,Customer_1905,East,2018-11-22
1906,Customer_1906,North,2023-08-22
1907,Customer_1907,West,2023-07-07
1908,Customer_1908,East,2018-09-24
1909,Customer_1909,East,2018-12-03
1910,Customer_1910,North,2023-10-15
1911,Customer_1911,North,2020-10-14
1912,Customer_1912,North,2023-04-28
1913,Customer_1913,South,2017-06-18
1914,Customer_1914,North,2017-04-27
1915,Customer_1915,East,2017-11-29
1916,Customer_1916,North,2017-07-06
1917,Customer_1917,East,2023-06-21
1918,Customer_1918,West,2019-12-21
1919,Customer_1919,South,2019-05-14
1920,Customer_1920,West,2023-06-02
1921,Customer_1921,West,2021-09-03
1922,Customer_1922,East,2017-05-05
1923,Customer_1923,West,2022-08-02
1924,Customer_1924,East,2023-02-13
1925,Customer_1925,North,2020-04-01
1926,Customer_1926,North,2020-05-22
1927,Customer_1927,East,2022-06-02
1928,Customer_1928,North,2019-10-01
1929,Customer_1929,South,2021-07-22
1930,Customer_1930,West,2020-05-03
1931,Customer_1931,South,2022-02-01
1932,Customer_1932,West,2017-10-26
1933,Customer_1933,North,2017-09-03
1934,Customer_1934,South,2018-10-10
1935,Customer_1935,North,2021-12-06
1936,Customer_1936,West,2021-08-30
1937,Customer_1937,East,2022-06-07
1938,Customer_1938,East,2022-03-18
1939,Customer_1939,South,2019-04-16
1940,Customer_1940,North,2020-10-25
1941,Customer_1941,North,2023-10-21
1942,Customer_1942,South,2018-08-12
1943,Customer_1943,East,2020-07-04
1944,Customer_1944,West,2020-07-31
1945,Customer_1945,South,2020-11-15
1946,Customer_1946,West,2021-06-22
1947,Customer_1947,East,2018-06-20
1948,Customer_1948,North,2021-02-26
1949,Customer_1949,East,2022-10-11
1950,Customer_1950,South,2023-04-20
1951,Customer_1951,North,2018-03-11
1952,Customer_1952,South,2020-07-31
1953,Customer_1953,South,2019-09-18
1954,Customer_1954,East,2022-03-26
1955,Customer_1955,South,2018-05-17
1956,Customer_1956,East,2020-01-01
1957,Customer_1957,North,2022-01-16
1958,Customer_1958,East,2019-10-13
1959,Customer_1959,North,2018-08-01
1960,Customer_1960,East,2018-02-01
1961,Customer_1961,West,2017-07-27
1962,Customer_1962,West,2020-04-03
1963,Customer_1963,South,2021-04-23
1964,Customer_1964,East,2021-09-09
1965,Customer_1965,East,2019-10-14
1966,Customer_1966,North,2018-10-17
1967,Customer_1967,South,2020-09-03
1968,Customer_1968,East,2023-06-25
1969,Customer_1969,South,2020-07-04
1970,Customer_1970,West,2019-02-17
1971,Customer_1971,East,2018-10-15
1972,Customer_1972,East,2022-08-03
1973,Customer_1973,South,2022-10-10
1974,Customer_1974,East,2022-03-28
1975,Customer_1975,South,2022-08-05
1976,Customer_1976,East,2020-06-17
1977,Customer_1977,North,2022-07-31
1978,Customer_1978,South,2017-04-05
1979,Customer_1979,East,2018-01-04
1980,Customer_1980,West,2021-05-30
1981,Customer_1981,East,2022-09-02
1982,Customer_1982,West,2022-02-16
1983,Customer_1983,West,2019-09-14
1984,Customer_1984,North,2019-06-01
1985,Customer_1985,South,2023-07-18
1986,Customer_1986,East,2020-12-16
1987,Customer_1987,North,2017-07-19
1988,Customer_1988,East,2017-07-27
1989,Customer_1989,West,2020-02-27
1990,Customer_1990,South,2022-07-21
1991,Customer_1991,East,2023-09-14
1992,Customer_1992,East,2022-04-12
1993,Customer_1993,West,2020-03-16
1994,Customer_1994,East,2023-01-08
1995,Customer_1995,East,2017-02-03
1996,Customer_1996,West,2018-03-17
1997,Customer_1997,North,2021-11-01
1998,Customer_1998,West,2018-07-03
1999,Customer_1999,North,2019-12-20
2000,Customer_2000,South,2021-02-07
2001,Customer_2001,North,2021-07-10
2002,Customer_2002,North,2021-02-07
2003,Customer_2003,South,2017-07-05
2004,Customer_2004,North,2021-06-29
2005,Customer_2005,West,2017-07-29
2006,Customer_2006,North,2023-05-25
2007,Customer_2007,South,2023-04-21
2008,Customer_2008,West,2019-03-09
2009,Customer_2009,South,2021-01-24
2010,Customer_2010,South,2023-03-17
2011,Customer_2011,East,2020-03-28
2012,Customer_2012,East,2017-10-29
2013,Customer_2013,South,2021-05-02
2014,Customer_2014,South,2022-08-28
2015,Customer_2015,South,2022-01-19
2016,Customer_2016,East,2023-03-03
2017,Customer_2017,East,2020-02-20
2018,Customer_2018,North,2018-05-02
2019,Customer_2019,North,2018-06-12
2020,Customer_2020,South,2018-02-01
2021,Customer_2021,West,2021-06-02
2022,Customer_2022,West,2021-03-09
2023,Customer_2023,East,2020-10-20
2024,Customer_2024,East,2023-04-04
2025,Customer_2025,East,2021-02-06
2026,Customer_2026,South,2018-08-14
2027,Customer_2027,West,2019-03-27
2028,Customer_2028,North,2023-10-04
2029,Customer_2029,South,2022-09-17
2030,Customer_2030,North,2021-07-03
2031,Customer_2031,North,2022-08-11
2032,Customer_2032,South,2017-06-14
2033,Customer_2033,North,2017-07-05
2034,Customer_2034,West,2017-06-09
2035,Customer_2035,North,2018-07-16
2036,Customer_2036,West,2020-09-26
2037,Customer_2037,West,2022-04-25
2038,Customer_2038,West,2022-10-29
2039,Customer_2039,East,2022-02-15
2040,Customer_2040,North,2018-09-03
2041,Customer_2041,South,2023-10-20
2042,Customer_2042,South,2022-10-13
2043,Customer_2043,North,2018-07-27
2044,Customer_2044,East,2020-09-05
2045,Customer_2045,East,2020-07-28
2046,Customer_2046,West,2018-10-28
2047,Customer_2047,North,2021-05-29
2048,Customer_2048,North,2020-05-10
2049,Customer_2049,South,2023-08-29
2050,Customer_2050,North,2020-10-09
2051,Customer_2051,East,2022-09-09
2052,Customer_2052,North,2022-09-19
2053,Customer_2053,South,2022-12-21
2054,Customer_2054,West,2022-06-30
2055,Customer_2055,South,2023-04-25
2056,Customer_2056,South,2020-05-12
2057,Customer_2057,West,2022-04-30
2058,Customer_2058,South,2017-03-10
2059,Customer_2059,South,2021-02-17
2060,Customer_2060,North,2020-09-18
2061,Customer_2061,North,2018-03-25
2062,Customer_2062,West,2021-09-03
2063,Customer_2063,North,2023-07-19
2064,Customer_2064,North,2020-06-14
2065,Customer_2065,South,2017-04-20
2066,Customer_2066,East,2023-09-11
2067,Customer_2067,North,2022-04-28
2068,Customer_2068,East,2019-12-24
2069,Customer_2069,North,2023-06-28
2070,Customer_2070,North,2023-06-24
2071,Customer_2071,West,2019-07-22
2072,Customer_2072,West,2017-07-30
2073,Customer_2073,West,2023-07-19
2074,Customer_2074,East,2022-05-22
2075,Customer_2075,South,2018-11-30
2076,Customer_2076,North,2022-11-18
2077,Customer_2077,North,2021-04-07
2078,Customer_2078,North,2018-08-29
2079,Customer_2079,East,2019-09-20
2080,Customer_2080,West,2017-05-10
2081,Customer_2081,South,2023-06-04
2082,Customer_2082,East,2018-03-27
2083,Customer_2083,West,2019-02-21
2084,Customer_2084,East,2017-03-19
2085,Customer_2085,South,2021-12-12
2086,Customer_2086,West,2020-07-08
2087,Customer_2087,East,2021-09-12
2088,Customer_2088,South,2018-09-13
2089,Customer_2089,North,2021-08-19
2090,Customer_2090,South,2019-04-16
2091,Customer_2091,North,2021-08-08
2092,Customer_2092,East,2022-08-18
2093,Customer_2093,West,2022-04-16
2094,Customer_2094,West,2017-09-13
2095,Customer_2095,East,2018-07-20
2096,Customer_2096,West,2022-10-26
2097,Customer_2097,West,2019-04-30
2098,Customer_2098,North,2023-04-17
2099,Customer_2099,East,2020-08-24
2100,Customer_2100,South,2022-05-14
2101,Customer_2101,North,2022-11-23
2102,Customer_2102,East,2021-03-24
2103,Customer_2103,North,2020-07-09
2104,Customer_2104,South,2018-12-11
2105,Customer_2105,South,2022-02-26
2106,Customer_2106,East,2022-12-24
2107,Customer_2107,South,2020-11-03
2108,Customer_2108,North,2023-02-16
2109,Customer_2109,South,2020-12-22
2110,Customer_2110,North,2019-12-19
2111,Customer_2111,North,2023-11-04
2112,Customer_2112,South,2022-06-07
2113,Customer_2113,East,2019-02-27
2114,Customer_2114,West,2019-10-07
2115,Customer_2115,South,2020-02-17
2116,Customer_2116,North,2023-04-05
2117,Customer_2117,North,2020-05-07
2118,Customer_2118,South,2019-07-11
2119,Customer_2119,East,2020-05-04
2120,Customer_2120,East,2020-03-29
2121,Customer_2121,North,2019-04-30
2122,Customer_2122,North,2022-06-26
2123,Customer_2123,East,2020-07-22
2124,Customer_2124,West,2022-05-20
2125,Customer_2125,South,2020-11-29
2126,Customer_2126,North,2023-04-15
2127,Customer_2127,North,2020-01-26
2128,Customer_2128,East,2020-03-24
2129,Customer_2129,South,2018-05-15
2130,Customer_2130,East,2023-06-07
2131,Customer_2131,South,2023-02-03
2132,Customer_2132,South,2021-04-05
2133,Customer_2133,South,2021-06-05
2134,Customer_2134,North,2020-11-14
2135,Customer_2135,West,2018-08-23
2136,Customer_2136,East,2020-04-04
2137,Customer_2137,West,2017-06-22
2138,Customer_2138,East,2020-03-24
2139,Customer_2139,South,2017-11-20
2140,Customer_2140,North,2020-11-19
2141,Customer_2141,West,2021-12-17
2142,Customer_2142,North,2019-11-17
2143,Customer_2143,East,2022-05-17
2144,Customer_2144,North,2019-05-27
2145,Customer_2145,North,2019-04-08
2146,Customer_2146,West,2023-01-16
2147,Customer_2147,South,2020-01-16
2148,Customer_2148,North,2023-04-22
2149,Customer_2149,South,2020-01-18
2150,Customer_2150,East,2018-07-17
2151,Customer_2151,North,2018-03-24
2152,Customer_2152,West,2023-08-01
2153,Customer_2153,East,2019-09-08
2154,Customer_2154,East,2019-09-21
2155,Customer_2155,West,2017-07-27
2156,Customer_2156,North,2022-12-16
2157,Customer_2157,North,2019-07-14
2158,Customer_2158,East,2019-08-12
2159,Customer_2159,North,2017-08-04
2160,Customer_2160,South,2018-02-15
2161,Customer_2161,West,2021-08-20
2162,Customer_2162,South,2020-09-14
2163,Customer_2163,North,2022-04-19
2164,Customer_2164,East,2018-02-16
2165,Customer_2165,West,2018-07-18
2166,Customer_2166,North,2017-01-22
2167,Customer_2167,North,2023-03-05
2168,Customer_2168,East,2018-10-09
2169,Customer_2169,East,2021-07-25
2170,Customer_2170,South,2022-05-03
2171,Customer_2171,West,2022-05-10
2172,Customer_2172,West,2019-03-28
2173,Customer_2173,East,2020-03-22
2174,Customer_2174,South,2020-08-08
2175,Customer_2175,West,2020-03-15
2176,Customer_2176,East,2017-08-31
2177,Customer_2177,North,2018-01-02
2178,Customer_2178,West,2023-06-10
2179,Customer_2179,South,2019-08-10
2180,Customer_2180,South,2023-01-01
2181,Customer_2181,South,2017-06-02
2182,Customer_2182,North,2018-12-19
2183,Customer_2183,West,2021-09-08
2184,Customer_2184,West,2018-12-22
2185,Customer_2185,North,2017-05-29
2186,Customer_2186,West,2021-06-15
2187,Customer_2187,North,2022-07-23
2188,Customer_2188,North,2019-02-03
2189,Customer_2189,North,2020-03-31
2190,Customer_2190,South,2017-06-03
2191,Customer_2191,West,2017-02-07
2192,Customer_2192,North,2020-05-07
2193,Customer_2193,West,2023-05-16
2194,Customer_2194,South,2023-10-05
2195,Customer_2195,North,2018-03-16
2196,Customer_2196,East,2020-10-04
2197,Customer_2197,South,2020-03-11
2198,Customer_2198,East,2022-02-05
2199,Customer_2199,West,2023-02-04
2200,Customer_2200,West,2022-11-18
2201,Customer_2201,South,2022-07-17
2202,Customer_2202,West,2018-07-04
2203,Customer_2203,East,2022-08-28
2204,Customer_2204,North,2022-04-02
2205,Customer_2205,North,2020-01-23
2206,Customer_2206,North,2019-03-01
2207,Customer_2207,South,2018-04-07
2208,Customer_2208,West,2020-09-16
2209,Customer_2209,East,2018-10-28
2210,Customer_2210,West,2022-02-23
2211,Customer_2211,West,2019-11-20
2212,Customer_2212,West,2019-02-02
2213,Customer_2213,North,2017-02-27
2214,Customer_2214,East,2020-10-12
2215,Customer_2215,East,2020-04-23
2216,Customer_2216,West,2023-05-15
2217,Customer_2217,North,2019-03-03
2218,Customer_2218,North,2018-12-20
2219,Customer_2219,East,2021-07-19
2220,Customer_2220,North,2021-10-18
2221,Customer_2221,North,2022-10-12
2222,Customer_2222,North,2020-09-05
2223,Customer_2223,South,2017-12-22
2224,Customer_2224,West,2021-06-30
2225,Customer_2225,East,2018-01-26
2226,Customer_2226,East,2019-01-27
2227,Customer_2227,South,2018-07-30
2228,Customer_2228,West,2022-05-10
2229,Customer_2229,East,2020-08-18
2230,Customer_2230,North,2019-10-14
2231,Customer_2231,East,2017-01-28
2232,Customer_2232,North,2019-12-05
2233,Customer_2233,South,2021-04-21
2234,Customer_2234,North,2019-08-23
2235,Customer_2235,East,2022-01-04
2236,Customer_2236,East,2019-12-30
2237,Customer_2237,East,2020-09-12
2238,Customer_2238,South,2020-05-21
2239,Customer_2239,South,2023-07-14
2240,Customer_2240,West,2023-06-05
2241,Customer_2241,East,2017-02-16
2242,Customer_2242,North,2019-12-08
2243,Customer_2243,South,2021-01-12
2244,Customer_2244,East,2019-08-26
2245,Customer_2245,East,2017-09-12
2246,Customer_2246,South,2018-04-30
2247,Customer_2247,West,2022-03-22
2248,Customer_2248,South,2020-06-10
2249,Customer_2249,South,2018-10-17
2250,Customer_2250,North,2021-07-19
2251,Customer_2251,North,2022-08-21
2252,Customer_2252,West,2020-06-27
2253,Customer_2253,East,2018-04-26
2254,Customer_2254,South,2020-04-23
2255,Customer_2255,West,2021-02-14
2256,Customer_2256,North,2019-06-24
2257,Customer_2257,South,2019-06-17
