quality_id,call_id,quality_score,comment
2043,2043,4.7,Unhelpful
2044,2044,3.0,Good service
2045,2045,4.9,Long wait
2046,2046,4.4,Good service
2047,2047,4.3,Resolved
2048,2048,4.3,Good service
2049,2049,2.4,Agent helpful
2050,2050,3.9,Agent helpful
2051,2051,3.3,Good service
2052,2052,3.2,Long wait
2053,2053,3.7,Unhelpful
2054,2054,4.6,Resolved
2055,2055,4.2,
2056,2056,4.3,Good service
2057,2057,3.7,
2058,2058,4.3,Agent helpful
2059,2059,3.9,Resolved
2060,2060,4.7,
2061,2061,4.5,
2062,2062,4.1,Long wait
2063,2063,3.4,
2064,2064,4.2,Unhelpful
2065,2065,4.2,Good service
2066,2066,4.1,Good service
2067,2067,3.7,
2068,2068,3.5,Good service
2069,2069,4.2,Resolved
2070,2070,3.4,Resolved
2071,2071,3.8,Good service
2072,2072,4.4,Long wait
2073,2073,4.3,Unhelpful
2074,2074,3.2,Agent helpful
2075,2075,4.2,
2076,2076,5.0,Agent helpful
2077,2077,4.5,Good service
2078,2078,3.8,
2079,2079,4.9,Resolved
2080,2080,5.0,Long wait
2081,2081,4.6,Unhelpful
2082,2082,2.8,Unhelpful
2083,2083,4.4,Agent helpful
2084,2084,4.9,
2085,2085,2.6,
2086,2086,4.7,Resolved
2087,2087,3.9,Agent helpful
2088,2088,4.9,
2089,2089,4.0,Unhelpful
2090,2090,4.2,Good service
2091,2091,4.3,Good service
2092,2092,4.5,Agent helpful
2093,2093,4.3,Long wait
2094,2094,3.4,
2095,2095,3.8,
2096,2096,4.0,Agent helpful
2097,2097,4.9,Unhelpful
2098,2098,4.3,
2099,2099,3.5,Resolved
2100,2100,3.4,Unhelpful
2101,2101,4.5,Agent helpful
2102,2102,3.7,Long wait
2103,2103,4.5,Unhelpful
2104,2104,,
2105,2105,4.0,
2106,2106,5.0,Agent helpful
2107,2107,3.5,Resolved
2108,2108,,Long wait
2109,2109,5.0,Good service
2110,2110,4.7,
2111,2111,3.7,Good service
2112,2112,3.4,Good service
2113,2113,5.0,
2114,2114,3.4,Good service
2115,2115,4.2,Long wait
2116,2116,4.2,Resolved
2117,2117,4.0,
2118,2118,4.5,Unhelpful
2119,2119,3.3,Resolved
2120,2120,5.0,
2121,2121,3.4,Agent helpful
2122,2122,3.9,Resolved
2123,2123,3.0,Long wait
2124,2124,4.7,Unhelpful
2125,2125,5.0,Agent helpful
2126,2126,5.0,Unhelpful
2127,2127,4.8,Unhelpful
2128,2128,3.7,Good service
2129,2129,4.0,
2130,2130,3.8,Good service
2131,2131,3.2,Agent helpful
2132,2132,3.8,
2133,2133,4.6,Agent helpful
2134,2134,3.4,Unhelpful
2135,2135,2.4,
2136,2136,,Unhelpful
2137,2137,3.1,
2138,2138,4.6,
2139,2139,2.8,Long wait
2140,2140,3.7,
2141,2141,3.7,
2142,2142,4.2,Resolved
2143,2143,4.2,Unhelpful
2144,2144,4.3,
2145,2145,3.9,
2146,2146,,Unhelpful
2147,2147,3.3,Resolved
2148,2148,4.6,
2149,2149,2.8,Unhelpful
2150,2150,4.5,
2151,2151,4.8,Good service
2152,2152,5.0,Unhelpful
2153,2153,3.5,
2154,2154,3.6,Resolved
2155,2155,4.0,
2156,2156,4.0,Unhelpful
2157,2157,4.6,Agent helpful
2158,2158,4.4,
2159,2159,3.8,Agent helpful
2160,2160,3.9,Unhelpful
2161,2161,,Resolved
2162,2162,4.7,Resolved
2163,2163,3.1,Long wait
2164,2164,,Resolved
2165,2165,3.8,
2166,2166,4.4,
2167,2167,3.3,Resolved
2168,2168,1.5,Agent helpful
2169,2169,5.0,Good service
2170,2170,4.0,Agent helpful
2171,2171,3.1,Agent helpful
2172,2172,4.6,
2173,2173,3.9,Long wait
2174,2174,3.3,Unhelpful
2175,2175,4.3,Long wait
2176,2176,4.0,Unhelpful
2177,2177,3.6,Resolved
2178,2178,3.5,Good service
2179,2179,3.3,Good service
2180,2180,4.5,Good service
2181,2181,3.1,Good service
2182,2182,3.4,Good service
2183,2183,4.1,Good service
2184,2184,5.0,
2185,2185,4.1,Long wait
2186,2186,4.4,Agent helpful
2187,2187,4.1,Long wait
2188,2188,4.6,Long wait
2189,2189,5.0,Resolved
2190,2190,3.7,
2191,2191,4.0,Resolved
2192,2192,4.1,Good service
2193,2193,4.4,Resolved
2194,2194,4.1,
2195,2195,3.6,Resolved
2196,2196,4.0,Good service
2197,2197,5.0,Unhelpful
2198,2198,4.2,Agent helpful
2199,2199,2.7,
2200,2200,3.7,Good service
2201,2201,4.0,Good service
2202,2202,3.9,Long wait
2203,2203,4.0,Agent helpful
2204,2204,4.2,
2205,2205,4.4,Good service
2206,2206,4.2,Unhelpful
2207,2207,4.7,Good service
2208,2208,3.0,Unhelpful
2209,2209,3.8,Resolved
2210,2210,4.3,Resolved
2211,2211,4.2,Agent helpful
2212,2212,3.5,Unhelpful
2213,2213,3.6,
2214,2214,3.4,Agent helpful
2215,2215,4.7,Good service
2216,2216,2.7,Unhelpful
2217,2217,3.1,Unhelpful
2218,2218,4.3,Unhelpful
2219,2219,4.4,Resolved
2220,2220,2.9,Unhelpful
2221,2221,4.4,Unhelpful
2222,2222,4.1,
2223,2223,4.4,Unhelpful
2224,2224,4.1,Resolved
2225,2225,4.3,Agent helpful
2226,2226,4.3,Resolved
2227,2227,4.3,Good service
2228,2228,4.2,
2229,2229,3.9,Good service
2230,2230,,Good service
2231,2231,3.9,
2232,2232,4.2,Agent helpful
2233,2233,4.6,Resolved
2234,2234,5.0,Good service
2235,2235,4.4,
2236,2236,4.3,
2237,2237,4.9,Unhelpful
2238,2238,4.3,Resolved
2239,2239,3.3,Good service
2240,2240,3.5,Resolved
2241,2241,5.0,Long wait
2242,2242,3.5,Agent helpful
2243,2243,4.4,
2244,2244,3.3,Good service
2245,2245,4.9,Unhelpful
2246,2246,3.7,Good service
2247,2247,4.1,Good service
2248,2248,3.8,Long wait
2249,2249,4.4,Unhelpful
2250,2250,4.1,Long wait
2251,2251,4.6,
2252,2252,4.5,Good service
2253,2253,4.2,Resolved
2254,2254,4.5,
2255,2255,4.5,Resolved
2256,2256,3.7,Good service
2257,2257,3.7,Good service
2258,2258,5.0,
2259,2259,4.5,Long wait
2260,2260,4.3,Agent helpful
2261,2261,3.4,Long wait
2262,2262,2.7,Agent helpful
2263,2263,3.8,
2264,2264,3.7,Unhelpful
2265,2265,3.8,Long wait
2266,2266,4.6,Unhelpful
2267,2267,5.0,Resolved
2268,2268,4.8,
2269,2269,3.6,Agent helpful
2270,2270,,Unhelpful
2271,2271,4.4,Long wait
2272,2272,3.7,
2273,2273,2.7,Resolved
2274,2274,3.9,Agent helpful
2275,2275,4.9,Agent helpful
2276,2276,3.8,Resolved
2277,2277,,Long wait
2278,2278,4.6,Unhelpful
2279,2279,3.5,
2280,2280,4.5,Long wait
2281,2281,3.8,Unhelpful
2282,2282,5.0,Unhelpful
2283,2283,3.8,Unhelpful
2284,2284,3.6,Long wait
2285,2285,5.0,Long wait
2286,2286,3.6,Good service
2287,2287,4.1,Resolved
2288,2288,3.6,Good service
2289,2289,4.6,Agent helpful
2290,2290,4.9,Long wait
2291,2291,3.5,Unhelpful
2292,2292,4.4,Unhelpful
2293,2293,4.4,
2294,2294,4.1,Long wait
2295,2295,5.0,Resolved
2296,2296,5.0,Agent helpful
2297,2297,3.4,Long wait
2298,2298,4.8,Resolved
2299,2299,4.4,Good service
2300,2300,4.2,Agent helpful
2301,2301,3.8,Good service
2302,2302,3.0,Agent helpful
2303,2303,4.2,Resolved
2304,2304,4.2,Agent helpful
2305,2305,5.0,
2306,2306,3.5,Resolved
2307,2307,2.9,Agent helpful
2308,2308,3.2,
2309,2309,5.0,Long wait
2310,2310,3.7,Agent helpful
2311,2311,5.0,Resolved
2312,2312,4.0,
2313,2313,3.3,Resolved
2314,2314,5.0,Unhelpful
2315,2315,4.9,
2316,2316,3.9,Unhelpful
2317,2317,4.7,Long wait
2318,2318,4.1,Long wait
2319,2319,4.3,Good service
2320,2320,5.0,Agent helpful
2321,2321,2.9,
2322,2322,3.7,Long wait
2323,2323,4.0,Good service
2324,2324,4.2,Long wait
2325,2325,3.1,Good service
2326,2326,4.6,Long wait
2327,2327,3.2,Unhelpful
2328,2328,3.1,
2329,2329,3.8,
2330,2330,5.0,Long wait
2331,2331,5.0,Agent helpful
2332,2332,4.3,Good service
2333,2333,3.8,Long wait
2334,2334,4.1,Unhelpful
2335,2335,,Resolved
2336,2336,4.2,Unhelpful
2337,2337,5.0,Long wait
2338,2338,3.1,Long wait
2339,2339,4.8,Long wait
2340,2340,3.0,
2341,2341,3.7,Long wait
2342,2342,4.0,Resolved
2343,2343,4.3,Long wait
2344,2344,4.0,Good service
2345,2345,4.1,Unhelpful
2346,2346,,Long wait
2347,2347,4.0,Unhelpful
2348,2348,2.9,Unhelpful
2349,2349,4.4,
2350,2350,4.6,Good service
2351,2351,4.9,Long wait
2352,2352,5.0,
2353,2353,4.3,Long wait
2354,2354,5.0,Unhelpful
2355,2355,4.0,Agent helpful
2356,2356,3.0,Agent helpful
2357,2357,4.7,Good service
2358,2358,4.5,Unhelpful
2359,2359,4.0,Agent helpful
2360,2360,4.0,Long wait
2361,2361,4.3,
2362,2362,3.8,Good service
2363,2363,4.3,
2364,2364,3.4,
2365,2365,3.4,Unhelpful
2366,2366,3.1,Long wait
2367,2367,5.0,Good service
2368,2368,,Resolved
2369,2369,4.1,
2370,2370,4.8,
2371,2371,3.2,Agent helpful
2372,2372,3.9,Unhelpful
2373,2373,4.4,Long wait
2374,2374,5.0,
2375,2375,3.6,Long wait
2376,2376,3.7,
2377,2377,3.4,Agent helpful
2378,2378,3.9,Agent helpful
2379,2379,3.3,Unhelpful
2380,2380,3.0,Agent helpful
2381,2381,4.2,Long wait
2382,2382,4.5,Long wait
2383,2383,3.2,Long wait
2384,2384,3.5,Long wait
2385,2385,3.9,Long wait
2386,2386,5.0,Resolved
2387,2387,2.0,Unhelpful
2388,2388,4.3,Good service
2389,2389,4.5,Long wait
2390,2390,3.5,Good service
2391,2391,3.8,
2392,2392,4.2,Good service
2393,2393,4.0,Agent helpful
2394,2394,5.0,Agent helpful
2395,2395,4.1,Good service
2396,2396,4.6,Resolved
2397,2397,4.3,Agent helpful
2398,2398,4.5,Good service
2399,2399,3.5,
2400,2400,4.1,Good service
2401,2401,4.0,Long wait
2402,2402,3.5,Agent helpful
2403,2403,4.6,
2404,2404,2.6,
2405,2405,4.9,Agent helpful
2406,2406,2.4,Long wait
2407,2407,3.9,Long wait
2408,2408,4.7,Good service
2409,2409,3.2,Agent helpful
2410,2410,4.3,Unhelpful
2411,2411,4.2,Agent helpful
2412,2412,,Unhelpful
2413,2413,4.2,Unhelpful
2414,2414,3.8,Resolved
2415,2415,3.7,Long wait
2416,2416,2.9,
2417,2417,3.9,Good service
2418,2418,4.6,Resolved
2419,2419,3.7,Long wait
2420,2420,3.7,Unhelpful
2421,2421,5.0,Resolved
2422,2422,3.9,Good service
2423,2423,4.2,Unhelpful
2424,2424,4.4,Agent helpful
2425,2425,3.9,Agent helpful
2426,2426,4.5,
2427,2427,4.7,Resolved
2428,2428,,Agent helpful
2429,2429,4.6,Unhelpful
2430,2430,4.7,Agent helpful
2431,2431,2.5,Long wait
2432,2432,3.2,Agent helpful
2433,2433,3.6,Long wait
2434,2434,3.4,Resolved
2435,2435,3.5,Unhelpful
2436,2436,4.6,Agent helpful
2437,2437,4.1,Resolved
2438,2438,3.9,
2439,2439,3.8,Long wait
2440,2440,,Resolved
2441,2441,3.7,Unhelpful
2442,2442,,Agent helpful
2443,2443,3.8,Resolved
2444,2444,5.0,Long wait
2445,2445,2.8,Unhelpful
2446,2446,4.9,Long wait
2447,2447,5.0,Agent helpful
2448,2448,4.9,Long wait
2449,2449,3.3,Agent helpful
2450,2450,3.7,Good service
2451,2451,4.7,Long wait
2452,2452,3.8,Long wait
2453,2453,3.6,
2454,2454,3.9,Good service
2455,2455,,Good service
2456,2456,3.2,Agent helpful
2457,2457,3.9,Long wait
2458,2458,3.2,
2459,2459,,Unhelpful
2460,2460,4.5,Good service
2461,2461,3.4,Unhelpful
2462,2462,4.0,Long wait
2463,2463,3.7,Unhelpful
2464,2464,4.3,Unhelpful
2465,2465,4.6,Resolved
2466,2466,4.2,Unhelpful
2467,2467,,Resolved
2468,2468,3.5,Resolved
2469,2469,3.6,
2470,2470,5.0,Unhelpful
2471,2471,4.7,Good service
2472,2472,3.9,Good service
2473,2473,3.6,Resolved
2474,2474,3.0,
2475,2475,4.8,Agent helpful
2476,2476,3.5,Good service
2477,2477,4.7,Agent helpful
2478,2478,4.6,Resolved
2479,2479,4.9,Unhelpful
2480,2480,4.5,Resolved
2481,2481,3.9,Long wait
2482,2482,4.0,
2483,2483,4.0,Unhelpful
2484,2484,3.8,Agent helpful
2485,2485,2.9,Good service
2486,2486,2.5,
2487,2487,4.5,Long wait
2488,2488,3.9,Agent helpful
2489,2489,4.7,Resolved
2490,2490,3.7,Long wait
2491,2491,4.0,
2492,2492,4.7,Unhelpful
2493,2493,5.0,Good service
2494,2494,3.8,Unhelpful
2495,2495,3.3,Long wait
2496,2496,4.8,Unhelpful
2497,2497,3.8,Agent helpful
2498,2498,3.7,Resolved
2499,2499,3.7,Agent helpful
2500,2500,3.5,Long wait
2501,2501,,
2502,2502,4.5,Good service
2503,2503,3.1,Agent helpful
2504,2504,4.1,Agent helpful
2505,2505,4.2,Agent helpful
2506,2506,3.6,Long wait
2507,2507,5.0,Resolved
2508,2508,4.6,Good service
2509,2509,3.7,
2510,2510,3.9,
2511,2511,4.6,Long wait
2512,2512,4.1,Agent helpful
2513,2513,5.0,Long wait
2514,2514,4.4,Agent helpful
2515,2515,4.2,Resolved
2516,2516,4.2,Good service
2517,2517,5.0,Good service
2518,2518,3.3,Long wait
2519,2519,3.2,Long wait
2520,2520,3.8,Good service
2521,2521,5.0,
2522,2522,2.3,Long wait
2523,2523,2.7,
2524,2524,3.7,
2525,2525,5.0,Resolved
2526,2526,4.0,Resolved
2527,2527,3.2,Agent helpful
2528,2528,4.6,Good service
2529,2529,5.0,
2530,2530,3.6,
2531,2531,4.3,Long wait
2532,2532,4.1,Agent helpful
2533,2533,,Good service
2534,2534,4.4,Good service
2535,2535,3.7,Unhelpful
2536,2536,4.4,
2537,2537,4.6,
2538,2538,4.5,Agent helpful
2539,2539,2.9,
2540,2540,3.0,Good service
2541,2541,3.5,Unhelpful
2542,2542,4.2,Unhelpful
2543,2543,4.4,Good service
2544,2544,3.3,
2545,2545,4.2,Agent helpful
2546,2546,4.7,Resolved
2547,2547,4.5,Unhelpful
2548,2548,3.7,
2549,2549,3.7,Unhelpful
2550,2550,3.1,Long wait
2551,2551,5.0,Agent helpful
2552,2552,4.3,Unhelpful
2553,2553,2.9,Good service
2554,2554,4.9,Long wait
2555,2555,4.5,Long wait
2556,2556,4.8,Long wait
2557,2557,3.6,
2558,2558,3.7,
2559,2559,3.4,Good service
2560,2560,5.0,Long wait
2561,2561,3.6,Unhelpful
2562,2562,3.3,Unhelpful
2563,2563,3.5,Unhelpful
2564,2564,3.8,Agent helpful
2565,2565,5.0,Unhelpful
2566,2566,4.2,Long wait
2567,2567,4.9,
2568,2568,4.2,Good service
2569,2569,3.9,Good service
2570,2570,3.3,
2571,2571,5.0,
2572,2572,,Resolved
2573,2573,4.7,Agent helpful
2574,2574,4.8,Good service
2575,2575,4.6,Unhelpful
2576,2576,3.5,Resolved
2577,2577,4.2,Agent helpful
2578,2578,4.8,Long wait
2579,2579,4.7,Resolved
2580,2580,4.1,Unhelpful
2581,2581,5.0,
2582,2582,4.4,
2583,2583,4.9,Resolved
2584,2584,4.1,Agent helpful
2585,2585,3.7,Agent helpful
2586,2586,4.7,Agent helpful
2587,2587,4.5,Good service
2588,2588,4.2,Unhelpful
2589,2589,3.4,Unhelpful
2590,2590,4.7,Long wait
2591,2591,,
2592,2592,3.4,
2593,2593,,
2594,2594,4.5,Long wait
2595,2595,3.2,Long wait
2596,2596,3.4,Resolved
2597,2597,4.2,Long wait
2598,2598,4.4,Long wait
2599,2599,4.2,Resolved
2600,2600,3.6,Unhelpful
2601,2601,4.8,Good service
2602,2602,4.1,
2603,2603,4.1,Unhelpful
2604,2604,3.9,Resolved
2605,2605,3.5,Long wait
2606,2606,4.8,
2607,2607,3.6,Long wait
2608,2608,5.0,Good service
2609,2609,3.4,Unhelpful
2610,2610,4.2,Long wait
2611,2611,4.0,
2612,2612,3.9,Agent helpful
2613,2613,4.5,Long wait
2614,2614,4.6,Resolved
2615,2615,4.4,
2616,2616,3.3,Agent helpful
2617,2617,3.2,Long wait
2618,2618,3.1,Resolved
2619,2619,3.8,Unhelpful
2620,2620,5.0,Good service
2621,2621,,Agent helpful
2622,2622,4.0,Unhelpful
2623,2623,5.0,Good service
2624,2624,4.0,Long wait
2625,2625,4.1,Agent helpful
2626,2626,4.4,Agent helpful
2627,2627,3.8,Good service
2628,2628,4.2,Good service
2629,2629,2.8,Unhelpful
2630,2630,3.4,
2631,2631,2.8,Agent helpful
2632,2632,4.5,Resolved
2633,2633,3.0,Unhelpful
2634,2634,5.0,
2635,2635,4.2,Unhelpful
2636,2636,4.7,Agent helpful
2637,2637,3.5,
2638,2638,3.2,Resolved
2639,2639,3.8,Good service
2640,2640,4.7,Resolved
2641,2641,5.0,Agent helpful
2642,2642,4.4,Resolved
2643,2643,3.1,
2644,2644,3.3,Good service
2645,2645,3.0,Good service
2646,2646,3.9,Agent helpful
2647,2647,3.8,Long wait
2648,2648,3.9,Agent helpful
2649,2649,3.2,Agent helpful
2650,2650,3.2,Agent helpful
2651,2651,4.1,Agent helpful
2652,2652,4.3,Resolved
2653,2653,3.2,Good service
2654,2654,4.3,Unhelpful
2655,2655,4.7,Agent helpful
2656,2656,2.4,Good service
2657,2657,5.0,Resolved
2658,2658,4.5,Good service
2659,2659,4.7,
2660,2660,3.3,Agent helpful
2661,2661,4.6,Agent helpful
2662,2662,,Good service
2663,2663,4.6,Long wait
2664,2664,3.5,Unhelpful
2665,2665,4.5,Agent helpful
2666,2666,3.9,Resolved
2667,2667,3.6,Unhelpful
2668,2668,3.9,Unhelpful
2669,2669,4.1,Long wait
2670,2670,3.8,Long wait
2671,2671,3.4,Resolved
2672,2672,4.3,Long wait
2673,2673,4.4,Resolved
2674,2674,4.1,Resolved
2675,2675,2.9,Unhelpful
2676,2676,3.6,
2677,2677,3.4,
2678,2678,5.0,Unhelpful
2679,2679,4.1,Unhelpful
2680,2680,3.8,Unhelpful
2681,2681,3.6,Agent helpful
2682,2682,3.9,Agent helpful
2683,2683,4.5,
2684,2684,2.7,
2685,2685,,Good service
2686,2686,4.2,Long wait
2687,2687,3.6,Unhelpful
2688,2688,4.3,
2689,2689,4.6,Good service
2690,2690,3.5,Resolved
2691,2691,3.0,Resolved
2692,2692,3.8,Agent helpful
2693,2693,4.9,Good service
2694,2694,4.6,Resolved
2695,2695,3.7,
2696,2696,3.6,
2697,2697,3.6,Long wait
2698,2698,3.1,Good service
2699,2699,4.5,Long wait
2700,2700,4.7,Long wait
2701,2701,3.7,Agent helpful
2702,2702,3.6,Long wait
2703,2703,3.5,Agent helpful
2704,2704,3.7,Resolved
2705,2705,3.5,
2706,2706,3.9,Long wait
2707,2707,,Unhelpful
2708,2708,4.6,Unhelpful
2709,2709,4.5,Good service
2710,2710,3.4,Unhelpful
2711,2711,4.1,Resolved
2712,2712,,Resolved
2713,2713,4.5,Good service
2714,2714,3.3,Long wait
2715,2715,4.1,Long wait
2716,2716,4.8,
2717,2717,3.8,Unhelpful
2718,2718,2.6,Resolved
2719,2719,2.2,Good service
2720,2720,4.2,Resolved
2721,2721,4.1,Good service
2722,2722,4.1,Good service
2723,2723,4.3,Good service
2724,2724,3.0,Agent helpful
2725,2725,3.4,Agent helpful
2726,2726,4.3,Long wait
2727,2727,4.5,Resolved
2728,2728,3.8,Long wait
2729,2729,3.0,Agent helpful
2730,2730,4.2,Unhelpful
2731,2731,4.0,Unhelpful
2732,2732,3.3,Unhelpful
2733,2733,,Resolved
2734,2734,2.6,Good service
2735,2735,4.4,Resolved
2736,2736,3.6,Agent helpful
2737,2737,4.1,
2738,2738,4.1,
2739,2739,3.2,Good service
2740,2740,4.3,Resolved
2741,2741,3.4,Agent helpful
2742,2742,3.0,Good service
2743,2743,2.9,
2744,2744,4.0,
2745,2745,5.0,Agent helpful
2746,2746,4.0,Long wait
2747,2747,5.0,Unhelpful
2748,2748,5.0,
2749,2749,4.4,Resolved
2750,2750,5.0,Good service
2751,2751,5.0,Agent helpful
2752,2752,4.8,Unhelpful
2753,2753,2.7,Resolved
2754,2754,3.8,Agent helpful
2755,2755,3.5,Agent helpful
2756,2756,4.8,
2757,2757,3.8,
2758,2758,5.0,
2759,2759,4.1,Unhelpful
2760,2760,4.0,Unhelpful
2761,2761,3.7,Resolved
2762,2762,3.9,Agent helpful
2763,2763,4.2,Unhelpful
2764,2764,4.0,
2765,2765,3.7,Unhelpful
2766,2766,3.7,Good service
2767,2767,5.0,Good service
2768,2768,5.0,
2769,2769,3.7,Resolved
2770,2770,4.6,Resolved
2771,2771,3.4,Unhelpful
2772,2772,3.8,Resolved
2773,2773,3.2,Good service
2774,2774,4.7,
2775,2775,4.3,Agent helpful
2776,2776,4.5,Agent helpful
2777,2777,4.6,Good service
2778,2778,3.4,Long wait
2779,2779,3.8,Good service
2780,2780,4.3,Unhelpful
2781,2781,3.8,Agent helpful
2782,2782,4.0,Good service
2783,2783,3.4,Resolved
2784,2784,4.9,Good service
2785,2785,4.7,Long wait
2786,2786,4.9,Agent helpful
2787,2787,4.5,Long wait
2788,2788,3.2,Resolved
2789,2789,3.7,Good service
2790,2790,3.5,Resolved
2791,2791,3.8,Unhelpful
2792,2792,4.7,Long wait
2793,2793,3.0,Unhelpful
2794,2794,3.6,Long wait
2795,2795,3.7,Long wait
2796,2796,3.1,Good service
2797,2797,4.1,Good service
2798,2798,3.8,Resolved
2799,2799,4.8,Long wait
2800,2800,3.8,
2801,2801,,Resolved
2802,2802,4.3,Unhelpful
2803,2803,4.1,Unhelpful
2804,2804,2.3,Long wait
2805,2805,3.0,Unhelpful
2806,2806,4.3,Long wait
2807,2807,4.2,
2808,2808,4.0,Unhelpful
2809,2809,4.9,
2810,2810,4.4,Unhelpful
2811,2811,5.0,
2812,2812,2.3,Resolved
2813,2813,5.0,Agent helpful
2814,2814,3.6,
2815,2815,4.0,Agent helpful
2816,2816,4.8,
2817,2817,2.5,Good service
2818,2818,3.8,
2819,2819,4.7,Long wait
2820,2820,3.6,Unhelpful
2821,2821,4.6,
2822,2822,4.5,Agent helpful
2823,2823,4.1,Agent helpful
2824,2824,4.4,Resolved
2825,2825,4.9,Agent helpful
2826,2826,4.4,Resolved
2827,2827,4.7,Good service
2828,2828,3.4,Agent helpful
2829,2829,4.4,Long wait
2830,2830,4.3,Good service
2831,2831,4.8,Resolved
2832,2832,3.2,Agent helpful
2833,2833,4.8,Unhelpful
2834,2834,3.4,Agent helpful
2835,2835,5.0,Agent helpful
2836,2836,3.4,Agent helpful
2837,2837,3.2,Long wait
2838,2838,3.8,Resolved
2839,2839,4.7,Long wait
2840,2840,4.2,Long wait
2841,2841,5.0,
2842,2842,3.8,
2843,2843,3.7,Agent helpful
2844,2844,3.5,Resolved
2845,2845,3.6,Unhelpful
2846,2846,,Resolved
2847,2847,3.0,Unhelpful
2848,2848,3.5,
2849,2849,3.2,Long wait
2850,2850,4.5,Resolved
2851,2851,5.0,Long wait
2852,2852,,Long wait
2853,2853,4.2,Long wait
2854,2854,3.5,Good service
2855,2855,4.5,Unhelpful
2856,2856,4.0,Unhelpful
2857,2857,4.7,Long wait
2858,2858,3.3,Long wait
2859,2859,3.4,Unhelpful
2860,2860,4.5,Good service
2861,2861,4.0,Long wait
2862,2862,4.6,Resolved
2863,2863,3.4,
2864,2864,4.3,Unhelpful
2865,2865,4.4,Unhelpful
2866,2866,2.9,Good service
2867,2867,4.0,Good service
2868,2868,2.6,Agent helpful
2869,2869,5.0,Long wait
2870,2870,3.1,Agent helpful
2871,2871,3.9,Agent helpful
2872,2872,4.0,Unhelpful
2873,2873,3.3,Good service
2874,2874,5.0,Good service
2875,2875,3.5,Resolved
2876,2876,3.8,
2877,2877,3.5,Good service
2878,2878,3.5,
2879,2879,3.9,Long wait
2880,2880,,Agent helpful
2881,2881,4.5,Agent helpful
2882,2882,4.1,Unhelpful
2883,2883,3.5,Unhelpful
2884,2884,4.0,
2885,2885,3.0,Resolved
2886,2886,4.8,
2887,2887,3.6,Unhelpful
2888,2888,3.7,Resolved
2889,2889,2.6,Good service
2890,2890,3.6,Good service
2891,2891,5.0,
2892,2892,4.4,
2893,2893,4.8,Unhelpful
2894,2894,4.1,Agent helpful
2895,2895,2.2,
2896,2896,4.0,Good service
2897,2897,4.1,Agent helpful
2898,2898,4.6,Resolved
2899,2899,4.0,
2900,2900,3.5,Good service
2901,2901,3.9,Long wait
2902,2902,3.8,Resolved
2903,2903,4.4,
2904,2904,3.9,
2905,2905,3.3,Long wait
2906,2906,4.4,
2907,2907,3.5,Resolved
2908,2908,3.8,Unhelpful
2909,2909,3.7,Long wait
2910,2910,4.2,
2911,2911,3.0,Resolved
2912,2912,4.0,Unhelpful
2913,2913,4.8,
2914,2914,4.1,Good service
2915,2915,3.5,
2916,2916,3.7,Long wait
2917,2917,4.2,Resolved
2918,2918,4.4,Long wait
2919,2919,5.0,Good service
2920,2920,2.9,Resolved
2921,2921,4.2,Long wait
2922,2922,4.1,Good service
2923,2923,4.0,Good service
2924,2924,4.2,Long wait
2925,2925,3.8,Good service
2926,2926,3.3,Agent helpful
2927,2927,4.1,Long wait
2928,2928,4.5,
2929,2929,4.0,Long wait
2930,2930,4.7,Unhelpful
2931,2931,3.8,Agent helpful
2932,2932,4.3,Good service
2933,2933,2.9,Resolved
2934,2934,5.0,Long wait
2935,2935,3.8,Long wait
2936,2936,3.7,Agent helpful
2937,2937,3.8,Unhelpful
2938,2938,3.3,Long wait
2939,2939,3.2,
2940,2940,4.0,Long wait
2941,2941,4.1,Good service
2942,2942,4.2,Agent helpful
2943,2943,4.0,Agent helpful
2944,2944,3.9,Resolved
2945,2945,3.2,Unhelpful
2946,2946,3.7,Resolved
2947,2947,4.1,
2948,2948,3.6,Agent helpful
2949,2949,4.2,
2950,2950,3.9,Resolved
2951,2951,3.9,Agent helpful
2952,2952,4.1,Resolved
2953,2953,4.3,Unhelpful
2954,2954,4.5,Good service
2955,2955,5.0,Agent helpful
2956,2956,4.6,Resolved
2957,2957,3.0,Agent helpful
2958,2958,3.2,Resolved
2959,2959,3.8,
2960,2960,3.5,Long wait
2961,2961,4.3,Good service
2962,2962,4.3,Long wait
2963,2963,3.7,Agent helpful
2964,2964,4.8,Long wait
2965,2965,5.0,Agent helpful
2966,2966,2.7,Long wait
2967,2967,3.0,
2968,2968,,
2969,2969,4.8,Unhelpful
2970,2970,4.6,Long wait
2971,2971,4.4,Good service
2972,2972,4.0,
2973,2973,3.9,Resolved
2974,2974,4.4,Long wait
2975,2975,4.1,Agent helpful
2976,2976,4.9,Agent helpful
2977,2977,3.5,
2978,2978,4.0,Agent helpful
2979,2979,4.6,Resolved
2980,2980,4.1,Long wait
2981,2981,4.5,Good service
2982,2982,4.5,Long wait
2983,2983,3.7,Unhelpful
2984,2984,3.3,Agent helpful
2985,2985,3.5,
2986,2986,3.2,
2987,2987,2.7,
2988,2988,4.8,Good service
2989,2989,2.7,Long wait
2990,2990,5.0,Unhelpful
2991,2991,3.6,Resolved
2992,2992,3.8,Good service
2993,2993,2.9,Unhelpful
2994,2994,4.3,Agent helpful
2995,2995,3.8,Long wait
2996,2996,4.0,Unhelpful
