call_id,agent_id,customer_id,start_time,duration_sec,wait_time_sec,status,call_type
2659,36,1779,2022-10-04 22:17:00,161.0,84.0,Completed,Sales
2660,15,2165,2022-05-21 03:06:00,267.0,101.0,Completed,Sales
2661,3,2473,2022-02-28 20:27:00,336.0,16.0,Dropped,Complaint
2662,23,1281,2022-06-10 03:22:00,68.0,21.0,Completed,Inquiry
2663,7,1703,2022-11-28 18:40:00,106.0,79.0,Completed,Support
2664,43,1301,2022-12-13 08:11:00,392.0,30.0,Completed,Sales
2665,17,416,2022-05-07 13:22:00,496.0,0.0,Transferred,Sales
2666,26,655,2022-01-11 06:41:00,180.0,0.0,Completed,Sales
2667,16,83,2022-06-21 00:40:00,93.0,35.0,Completed,Support
2668,20,1375,2022-01-24 15:44:00,1388.0,4.0,Dropped,Billing
2669,44,2884,2022-11-01 22:35:00,84.0,58.0,Completed,Complaint
2670,10,939,2022-01-29 00:27:00,395.0,8.0,Completed,Support
2671,10,1513,2022-06-26 10:21:00,903.0,99.0,Completed,Billing
2672,7,1009,2022-07-05 22:35:00,217.0,0.0,Completed,Inquiry
2673,5,452,2022-08-30 04:45:00,328.0,0.0,Dropped,Inquiry
2674,46,832,2022-08-06 20:06:00,242.0,21.0,Completed,Support
2675,44,2676,2022-04-25 03:59:00,255.0,54.0,Completed,Support
2676,27,603,2022-03-25 12:23:00,357.0,61.0,Dropped,Complaint
2677,51,264,2022-11-26 01:46:00,66.0,30.0,Completed,Support
2678,48,220,2022-12-23 04:53:00,,102.0,Completed,Inquiry
2679,5,1320,2022-11-19 07:55:00,787.0,25.0,Completed,Billing
2680,37,2105,2022-11-25 13:39:00,264.0,14.0,Completed,Support
2681,24,805,2022-02-11 03:03:00,78.0,41.0,Completed,Sales
2682,48,2133,2022-06-27 16:50:00,405.0,0.0,Dropped,Complaint
2683,4,697,2022-08-19 06:08:00,775.0,70.0,Completed,Complaint
2684,1,2477,2022-05-30 19:08:00,180.0,78.0,Completed,Inquiry
2685,46,2964,2022-04-17 10:57:00,30.0,33.0,Dropped,Inquiry
2686,43,542,2022-11-22 01:31:00,367.0,0.0,Completed,Sales
2687,4,412,2022-08-15 02:27:00,-192.0,36.0,Completed,Billing
2688,12,130,2022-05-24 10:35:00,53.0,99.0,Completed,Sales
2689,15,1702,2022-01-07 13:56:00,93.0,49.0,Dropped,Sales
2690,16,1559,2022-01-10 04:43:00,705.0,60.0,Completed,Billing
2691,3,176,2022-01-17 20:18:00,67.0,67.0,Completed,Sales
2692,1,1871,2022-03-25 02:44:00,88.0,0.0,Dropped,Inquiry
2693,39,1314,2022-03-17 21:01:00,290.0,18.0,Completed,Inquiry
2694,49,330,2022-07-12 20:15:00,362.0,55.0,Completed,Billing
2695,40,1620,2022-09-08 13:52:00,92.0,0.0,Completed,Billing
2696,29,1828,2022-03-26 16:59:00,101.0,75.0,Dropped,Billing
2697,38,1452,2022-10-19 20:20:00,142.0,0.0,Completed,Inquiry
2698,15,104,2022-09-29 01:37:00,208.0,6.0,Dropped,Sales
2699,48,1174,2022-02-03 21:18:00,145.0,73.0,Completed,Complaint
2700,43,1560,2022-02-20 03:11:00,280.0,22.0,Completed,Billing
2701,1,1216,2022-03-22 10:15:00,81.0,35.0,Completed,Support
2702,24,761,2022-08-04 04:36:00,345.0,108.0,Completed,Sales
2703,17,1963,2022-01-20 19:35:00,691.0,66.0,Completed,Inquiry
2704,31,90,2022-06-07 14:44:00,446.0,,Completed,Billing
2705,32,2798,2022-06-15 21:44:00,231.0,0.0,Completed,Billing
2706,48,594,2022-03-24 17:33:00,1263.0,68.0,Completed,Complaint
2707,5,179,2022-07-12 09:37:00,360.0,25.0,Completed,Sales
2708,11,526,2022-04-25 05:38:00,322.0,18.0,Completed,Inquiry
2709,50,1641,2022-02-08 21:43:00,47.0,28.0,Completed,Inquiry
2710,42,1033,2022-12-14 09:18:00,151.0,13.0,Completed,Billing
2711,7,2009,2022-04-01 11:13:00,203.0,1.0,Completed,Inquiry
2712,48,389,2022-03-16 06:40:00,380.0,9.0,Completed,Complaint
2713,27,997,2022-03-10 23:13:00,246.0,5.0,Transferred,Complaint
2714,23,1838,2022-05-10 14:55:00,298.0,0.0,Completed,Billing
2715,32,2297,2022-02-21 17:20:00,52.0,53.0,Completed,Inquiry
2716,38,220,2022-10-13 10:03:00,449.0,59.0,Completed,Support
2717,32,315,2022-11-07 05:12:00,407.0,18.0,Completed,Billing
2718,51,2831,2022-05-22 14:36:00,338.0,112.0,Completed,Inquiry
2719,22,1097,2022-01-27 16:10:00,41.0,81.0,Completed,Billing
2720,39,1464,2022-08-04 10:24:00,238.0,52.0,Completed,Billing
2721,44,2449,2022-04-01 01:09:00,162.0,64.0,Completed,Billing
2722,21,1401,2022-03-19 01:42:00,384.0,0.0,Completed,Inquiry
2723,5,2578,2022-07-05 00:02:00,644.0,77.0,Completed,Billing
2724,46,770,2022-10-23 12:08:00,277.0,2.0,Completed,Complaint
2725,17,401,2022-06-01 09:28:00,673.0,100.0,Completed,Support
2726,39,993,2022-01-07 07:38:00,288.0,141.0,Completed,Inquiry
2727,3,2665,2022-11-09 03:11:00,445.0,122.0,Completed,Complaint
2728,47,132,2022-05-09 01:03:00,227.0,54.0,Completed,Support
2729,27,1641,2022-02-16 20:58:00,59.0,60.0,Dropped,Sales
2730,2,1959,2022-04-10 02:15:00,142.0,63.0,Completed,Billing
2731,20,544,2022-05-05 23:48:00,139.0,16.0,Completed,Billing
2732,51,252,2022-10-27 20:38:00,299.0,51.0,Completed,Support
2733,7,2230,2022-03-14 17:29:00,854.0,0.0,Transferred,Complaint
2734,10,2742,2022-01-23 10:34:00,380.0,99.0,Completed,Inquiry
2735,20,1800,2022-10-27 12:54:00,156.0,59.0,Completed,Support
2736,22,1707,07-19-2022 11:52:00,161.0,81.0,Completed,Inquiry
2737,35,2540,2022-02-17 07:08:00,45.0,32.0,Completed,Complaint
2738,6,2804,2022-02-10 15:13:00,460.0,10.0,Dropped,Support
2739,2,2634,2022-05-26 08:51:00,261.0,0.0,Completed,Billing
2740,3,2598,2022-05-08 01:36:00,207.0,3.0,Dropped,Sales
2741,39,710,2022-05-03 05:55:00,52.0,24.0,Completed,Support
2742,41,2220,2022-05-20 17:15:00,1300.0,60.0,Dropped,Billing
2743,18,2678,2022-04-19 08:24:00,272.0,45.0,Completed,Sales
2744,13,826,2022-08-07 09:16:00,75.0,39.0,Completed,Complaint
2745,7,2158,2022-10-05 14:48:00,60.0,58.0,Completed,Complaint
2746,51,1180,2022-05-08 23:04:00,264.0,25.0,Dropped,Inquiry
2747,22,1408,2022-01-16 03:55:00,254.0,58.0,Dropped,Billing
2748,49,2292,2022-09-29 18:27:00,100.0,39.0,Dropped,Billing
2749,37,1749,2022-11-04 06:06:00,358.0,37.0,Completed,Complaint
2750,3,1060,2022-11-30 10:30:00,83.0,0.0,Completed,Inquiry
2751,22,1123,2022-04-10 07:18:00,429.0,16.0,Completed,Inquiry
2752,42,1647,2022-10-02 17:38:00,304.0,0.0,Completed,Sales
2753,2,1674,2022-03-19 13:04:00,86.0,0.0,Dropped,Sales
2754,38,211,2022-03-03 21:32:00,355.0,72.0,Transferred,Billing
2755,51,2145,2022-07-09 20:14:00,81.0,0.0,Completed,Sales
2756,23,1716,2022-11-11 16:06:00,-196.0,45.0,Completed,Support
2757,44,393,2022-10-07 21:10:00,115.0,0.0,Completed,Complaint
2758,45,850,2022-09-25 22:10:00,670.0,65.0,Completed,Complaint
2759,21,69,2022-09-02 00:42:00,697.0,48.0,Completed,Complaint
2760,20,187,2022-04-09 19:46:00,57.0,0.0,Completed,Support
2761,31,2880,2022-05-03 04:50:00,179.0,68.0,Dropped,Complaint
2762,4,2796,2022-06-25 06:50:00,324.0,80.0,Completed,Sales
2763,20,2107,2022-02-21 22:50:00,129.0,0.0,Completed,Sales
2764,36,213,2022-10-08 14:41:00,410.0,19.0,Completed,Support
2765,49,579,2022-11-16 20:53:00,,0.0,Completed,Billing
2766,1,1205,2022-09-26 14:31:00,147.0,63.0,Completed,Sales
2767,4,886,2022-10-10 00:24:00,152.0,31.0,Completed,Complaint
2768,44,1153,2022-06-03 20:28:00,249.0,30.0,Completed,Billing
2769,15,430,2022-02-22 09:13:00,212.0,0.0,Completed,Sales
2770,46,196,2022-11-23 13:59:00,803.0,24.0,Dropped,Sales
2771,30,1754,2022-05-07 00:25:00,37.0,83.0,Completed,Complaint
2772,45,169,2022-12-22 15:08:00,104.0,118.0,Completed,Complaint
2773,44,1175,2022-06-24 08:17:00,198.0,81.0,Completed,Billing
2774,29,1883,2022-07-04 18:36:00,30.0,64.0,Completed,Sales
2775,27,2284,2022-12-13 02:48:00,858.0,10.0,Completed,Sales
2776,23,330,2022-08-13 08:52:00,121.0,5.0,Completed,Billing
2777,42,852,2022-02-13 06:00:00,41.0,1.0,Completed,Complaint
2778,48,138,2022-10-25 20:30:00,63.0,16.0,Completed,Complaint
2779,22,1001,2022-08-31 20:53:00,,12.0,Dropped,Billing
2780,27,1761,2022-01-24 05:20:00,36.0,,Dropped,Complaint
2781,30,119,2022-02-27 07:03:00,105.0,0.0,Completed,Complaint
2782,27,319,2022-02-27 06:45:00,247.0,14.0,Completed,Complaint
2783,6,356,2022-03-16 03:07:00,117.0,0.0,Dropped,Complaint
2784,26,1747,2022-02-25 16:56:00,173.0,65.0,Completed,Sales
2785,33,1995,2022-01-01 01:02:00,189.0,15.0,Completed,Sales
2786,36,604,2022-01-12 12:31:00,612.0,98.0,Completed,Complaint
2787,2,2158,2022-02-19 08:52:00,895.0,58.0,Completed,Inquiry
2788,46,762,2022-12-28 10:51:00,59.0,0.0,Completed,Billing
2789,40,2192,2022-11-04 12:46:00,97.0,0.0,Completed,Support
2790,35,1592,2022-10-01 20:45:00,657.0,14.0,Completed,Support
2791,17,1859,2022-12-31 08:07:00,81.0,119.0,Completed,Billing
2792,21,2481,2022-07-11 02:44:00,383.0,0.0,Completed,Billing
2793,10,2067,2022-12-17 03:28:00,174.0,37.0,Completed,Sales
2794,27,1271,2022-12-28 19:58:00,203.0,72.0,Completed,Inquiry
2795,44,770,2022-01-07 07:23:00,50.0,82.0,Transferred,Complaint
2796,35,322,2022-09-12 07:47:00,315.0,24.0,Completed,Support
2797,32,2255,2022-08-27 17:54:00,565.0,0.0,Completed,Support
2798,11,2270,2022-10-01 03:29:00,34.0,29.0,Completed,Sales
2799,23,2543,2022-05-10 11:32:00,138.0,69.0,Completed,Inquiry
2800,6,2244,2022-01-30 21:26:00,135.0,56.0,Completed,Sales
2801,13,1062,2022-04-03 13:50:00,235.0,0.0,Completed,Inquiry
2802,24,2353,2022-12-04 08:56:00,108.0,0.0,Completed,Support
2803,12,260,2022-08-17 22:26:00,73.0,0.0,Completed,Sales
2804,6,806,2022-07-01 15:36:00,1115.0,70.0,Completed,Support
2805,21,916,2022-01-29 09:25:00,94.0,0.0,Completed,Support
2806,4,2526,2022-10-24 13:30:00,32.0,0.0,Completed,Sales
2807,16,1252,2022-08-26 01:09:00,578.0,33.0,Completed,Inquiry
2808,7,580,2022-10-24 02:01:00,265.0,68.0,Completed,Complaint
2809,44,337,2022-03-16 23:41:00,348.0,93.0,Transferred,Sales
2810,45,2523,2022-03-09 22:14:00,43.0,0.0,Completed,Billing
2811,11,2721,2022-07-02 02:05:00,46.0,116.0,Dropped,Billing
2812,10,2815,2022-03-02 23:05:00,686.0,0.0,Completed,Sales
2813,40,2329,2022-10-05 18:28:00,63.0,9.0,Completed,Support
2814,48,16,2022-01-09 02:22:00,180.0,52.0,Dropped,Complaint
2815,32,531,2022-04-07 14:33:00,144.0,0.0,Completed,Sales
2816,18,2290,2022-09-05 06:56:00,240.0,17.0,Completed,Support
2817,10,2499,2022-09-12 14:32:00,515.0,11.0,Completed,Inquiry
2818,51,2632,2022-01-17 19:08:00,596.0,0.0,Completed,Sales
2819,3,1180,2022-01-21 21:13:00,397.0,,Dropped,Complaint
2820,31,1080,2022-11-25 12:30:00,678.0,27.0,Completed,Inquiry
2821,2,1054,2022-03-02 18:04:00,288.0,1.0,Completed,Complaint
2822,14,145,2022-03-10 06:43:00,517.0,0.0,Completed,Inquiry
2823,36,2016,2022-11-19 10:26:00,43.0,11.0,Transferred,Inquiry
2824,16,304,2022-05-31 00:10:00,233.0,81.0,Dropped,Inquiry
2825,2,362,2022-03-13 03:12:00,667.0,,Completed,Inquiry
2826,18,2726,2022-11-22 15:40:00,45.0,,Completed,Billing
2827,22,497,2022-07-06 16:03:00,30.0,61.0,Completed,Inquiry
2828,11,2942,2022-07-31 01:27:00,68.0,0.0,Dropped,Support
2829,24,956,2022-08-13 00:08:00,66.0,100.0,Dropped,Sales
2830,31,881,2022-02-10 23:50:00,403.0,0.0,Completed,Support
2831,51,2280,2022-07-06 07:15:00,88.0,56.0,Completed,Sales
2832,51,1359,2022-10-04 16:56:00,627.0,12.0,Completed,Inquiry
2833,43,761,2022-04-26 16:06:00,474.0,,Completed,Inquiry
2834,14,632,2022-06-28 17:53:00,469.0,13.0,Completed,Complaint
2835,44,1731,2022-12-20 03:15:00,302.0,0.0,Completed,Complaint
2836,51,2260,2022-06-09 07:59:00,68.0,0.0,Completed,Complaint
2837,10,326,2022-06-18 05:54:00,243.0,0.0,Completed,Complaint
2838,39,2575,2022-04-26 12:26:00,223.0,73.0,Completed,Complaint
2839,6,2810,2022-02-16 20:56:00,165.0,60.0,Transferred,Billing
2840,28,1818,2022-08-24 08:51:00,83.0,40.0,Completed,Sales
2841,17,1371,2022-06-13 03:01:00,174.0,43.0,Completed,Sales
2842,20,458,2022-10-21 16:13:00,421.0,0.0,Dropped,Support
2843,37,847,2022-09-13 13:30:00,836.0,36.0,Dropped,Support
2844,6,1341,2022-12-13 04:13:00,47.0,4.0,Completed,Inquiry
2845,10,881,2022-08-11 07:40:00,702.0,111.0,Completed,Inquiry
2846,50,1041,2022-11-14 09:47:00,564.0,44.0,Completed,Support
2847,18,34,2022-05-29 12:49:00,78.0,0.0,Completed,Billing
2848,29,992,2022-09-30 20:50:00,219.0,14.0,Completed,Complaint
2849,21,1070,2022-07-18 11:25:00,303.0,26.0,Completed,Inquiry
2850,28,1985,2022-07-14 15:48:00,706.0,11.0,Completed,Support
2851,41,1363,2022-05-31 03:47:00,1246.0,0.0,Completed,Inquiry
2852,45,628,2022-09-12 03:38:00,738.0,46.0,Completed,Support
2853,11,351,2022-09-18 06:18:00,247.0,62.0,Completed,Inquiry
2854,16,81,2022-12-28 23:55:00,400.0,66.0,Completed,Billing
2855,27,1065,2022-06-08 09:51:00,97.0,56.0,Completed,Sales
2856,1,1827,2022-01-17 07:02:00,104.0,0.0,Completed,Inquiry
2857,7,2487,2022-02-17 02:15:00,203.0,56.0,Completed,Complaint
2858,7,1257,2022-05-01 07:16:00,211.0,56.0,Completed,Inquiry
2859,49,2757,2022-06-28 01:35:00,501.0,48.0,Completed,Sales
2860,23,1554,2022-08-21 11:06:00,107.0,69.0,Completed,Complaint
2861,42,2902,2022-06-03 02:19:00,126.0,1.0,Completed,Sales
2862,7,1378,2022-10-26 22:28:00,125.0,,Completed,Inquiry
2863,4,1995,2022-10-22 20:24:00,100.0,65.0,Completed,Inquiry
2864,30,1912,2022-04-02 00:20:00,63.0,26.0,Completed,Sales
2865,30,937,2022-07-29 12:33:00,412.0,5.0,Completed,Inquiry
2866,31,547,2022-05-06 22:29:00,797.0,41.0,Completed,Billing
2867,22,1108,2022-12-22 04:53:00,282.0,82.0,Completed,Inquiry
2868,43,1287,2022-04-21 10:15:00,119.0,2.0,Completed,Inquiry
2869,10,1410,2022-12-20 21:11:00,384.0,112.0,Completed,Sales
2870,26,182,2022-04-24 03:31:00,105.0,0.0,Completed,Billing
2871,27,687,2022-06-23 13:13:00,369.0,23.0,Completed,Complaint
2872,2,1905,2022-03-16 02:25:00,318.0,91.0,Completed,Complaint
2873,47,2019,2022-12-23 04:20:00,212.0,29.0,Completed,Complaint
2874,46,1309,2022-09-05 14:43:00,583.0,69.0,Completed,Sales
2875,3,503,2022-12-03 00:56:00,,,Completed,Inquiry
2876,44,128,2022-01-29 15:03:00,186.0,11.0,Completed,Complaint
2877,37,137,2022-12-22 23:49:00,554.0,35.0,Completed,Support
2878,26,2883,2022-04-24 15:58:00,522.0,0.0,Completed,Inquiry
2879,28,1824,2022-10-20 14:02:00,160.0,0.0,Transferred,Complaint
2880,44,1459,2022-10-24 17:54:00,64.0,58.0,Completed,Support
2881,14,945,2022-09-09 12:24:00,504.0,18.0,Completed,Inquiry
2882,30,1270,2022-05-01 03:02:00,609.0,10.0,Dropped,Billing
2883,21,1966,2022-10-29 11:59:00,157.0,12.0,Completed,Support
2884,13,2882,2022-01-09 00:18:00,61.0,102.0,Completed,Sales
2885,24,2297,2022-04-22 16:17:00,398.0,68.0,Completed,Sales
2886,16,2988,2022-12-09 21:08:00,182.0,54.0,Completed,Inquiry
2887,49,2143,2022-10-12 05:41:00,152.0,25.0,Completed,Billing
2888,10,681,2022-02-25 00:29:00,270.0,0.0,Completed,Support
2889,38,2004,2022-04-17 20:35:00,329.0,29.0,Completed,Complaint
2890,29,1082,2022-07-18 16:22:00,151.0,16.0,Dropped,Complaint
2891,19,313,2022-03-21 15:28:00,208.0,0.0,Completed,Complaint
2892,6,876,2022-10-06 04:44:00,190.0,106.0,Completed,Billing
2893,36,2655,2022-03-15 00:17:00,425.0,66.0,Completed,Support
2894,35,1145,2022-12-28 15:40:00,116.0,50.0,Dropped,Complaint
2895,43,2140,2022-06-27 13:14:00,312.0,0.0,Completed,Sales
2896,11,2219,2022-05-31 18:36:00,11450.0,77.0,Completed,Complaint
2897,30,1978,2022-02-03 15:34:00,142.0,15.0,Completed,Inquiry
2898,16,1905,2022-10-02 16:20:00,3150.0,11.0,Completed,Support
2899,41,1705,2022-05-16 02:34:00,374.0,45.0,Dropped,Sales
2900,36,203,2022-08-07 07:27:00,422.0,35.0,Dropped,Billing
2901,25,1219,2022-08-28 05:04:00,46.0,113.0,Completed,Support
2902,26,152,2022-08-24 03:06:00,1149.0,0.0,Completed,Complaint
2903,10,2332,2022-01-25 04:02:00,257.0,19.0,Completed,Billing
2904,22,2712,2022-03-25 08:54:00,293.0,0.0,Completed,Complaint
2905,36,2351,2022-03-14 16:50:00,538.0,0.0,Dropped,Sales
2906,18,718,2022-03-27 19:51:00,234.0,47.0,Dropped,Billing
2907,50,1397,2022-05-06 03:41:00,-436.0,29.0,Completed,Support
2908,36,2900,2022-11-28 16:21:00,,92.0,Dropped,Billing
2909,13,1508,2022-06-18 01:21:00,1121.0,0.0,Completed,Support
2910,27,1484,2022-11-23 16:27:00,128.0,99.0,Completed,Complaint
2911,25,2351,2022-06-08 12:05:00,424.0,3.0,Completed,Complaint
2912,4,363,2022-04-20 14:54:00,256.0,9.0,Completed,Inquiry
2913,46,1976,2022-01-09 16:34:00,132.0,0.0,Completed,Sales
2914,6,1991,2022-01-20 12:48:00,349.0,41.0,Dropped,Complaint
2915,5,531,2022-07-04 16:50:00,6450.0,59.0,Completed,Inquiry
2916,51,950,2022-08-22 13:41:00,311.0,1.0,Completed,Sales
2917,30,1904,2022-11-14 04:22:00,1091.0,89.0,Dropped,Inquiry
2918,51,2933,2022-11-28 08:30:00,49.0,0.0,Completed,Billing
2919,3,933,2022-06-14 10:06:00,181.0,31.0,Completed,Complaint
2920,49,2048,2022-07-12 06:12:00,131.0,51.0,Completed,Inquiry
2921,3,2403,2022-08-09 23:31:00,68.0,68.0,Completed,Support
2922,23,1586,2022-01-15 05:22:00,170.0,84.0,Completed,Inquiry
2923,24,2375,2022-08-06 15:35:00,934.0,20.0,Completed,Inquiry
2924,31,1607,2022-08-12 07:30:00,117.0,51.0,Completed,Billing
2925,33,2316,2022-11-28 23:43:00,259.0,52.0,Completed,Support
2926,49,833,2022-01-08 14:02:00,175.0,0.0,Completed,Sales
2927,1,1778,2022-10-03 22:44:00,184.0,21.0,Completed,Sales
2928,5,895,2022-04-07 06:39:00,226.0,0.0,Dropped,Sales
2929,30,1799,2022-09-30 18:21:00,171.0,10.0,Dropped,Billing
2930,25,913,2022-12-28 21:44:00,377.0,24.0,Completed,Support
2931,4,1794,2022-06-23 13:41:00,201.0,50.0,Completed,Support
2932,27,2211,2022-05-03 06:42:00,516.0,10.0,Completed,Billing
2933,14,2527,2022-06-17 07:47:00,229.0,68.0,Dropped,Sales
2934,37,1060,2022-06-14 23:31:00,-131.0,0.0,Completed,Sales
2935,35,1605,2022-08-24 06:54:00,110.0,12.0,Completed,Support
2936,3,1567,2022-07-12 21:28:00,855.0,6.0,Completed,Complaint
2937,16,437,2022-03-26 19:04:00,250.0,66.0,Completed,Billing
2938,24,1434,2022-08-15 11:26:00,180.0,16.0,Completed,Complaint
2939,9,1496,2022-08-31 11:58:00,152.0,9.0,Completed,Sales
2940,35,1626,2022-01-20 23:04:00,144.0,0.0,Completed,Billing
2941,5,1969,2022-01-25 21:23:00,369.0,54.0,Completed,Sales
2942,14,2425,2022-04-06 21:56:00,50.0,0.0,Dropped,Inquiry
2943,32,832,2022-02-25 13:14:00,93.0,56.0,Completed,Inquiry
2944,8,1942,2022-10-13 15:58:00,172.0,24.0,Completed,Inquiry
2945,33,28,12-09-2022 23:27:00,357.0,7.0,Completed,Complaint
2946,44,325,2022-04-20 06:32:00,48.0,15.0,Completed,Support
2947,47,2004,2022-09-20 18:21:00,139.0,16.0,Completed,Billing
2948,43,2852,2022-02-19 15:01:00,459.0,16.0,Completed,Support
2949,50,401,2022-09-16 21:01:00,34.0,0.0,Completed,Support
2950,15,2955,2022-10-17 23:48:00,241.0,69.0,Completed,Billing
2951,13,55,2022-09-29 05:15:00,278.0,0.0,Completed,Inquiry
2952,46,2639,2022-01-08 14:54:00,426.0,0.0,Transferred,Billing
2953,15,552,2022-10-20 05:51:00,645.0,18.0,Completed,Inquiry
2954,41,1886,2022-01-06 01:45:00,270.0,60.0,Completed,Sales
2955,43,542,2022-01-21 04:14:00,163.0,39.0,Dropped,Billing
2956,36,2965,2022-09-14 22:10:00,253.0,0.0,Dropped,Complaint
2957,37,2652,2022-05-24 23:07:00,98.0,86.0,Completed,Inquiry
2958,41,1524,2022-08-23 23:50:00,297.0,20.0,Completed,Support
2959,19,2464,2022-05-01 01:22:00,60.0,102.0,Completed,Support
2960,10,1269,2022-05-14 15:13:00,502.0,47.0,Completed,Billing
2961,23,2463,2022-02-28 01:21:00,327.0,48.0,Completed,Sales
2962,47,1842,2022-06-21 14:00:00,369.0,0.0,Completed,Complaint
2963,20,784,2022-08-11 14:47:00,37.0,0.0,Completed,Sales
2964,11,2473,2022-10-02 01:55:00,362.0,0.0,Dropped,Billing
2965,34,2771,2022-02-01 07:39:00,103.0,61.0,Completed,Inquiry
2966,42,77,2022-08-05 03:27:00,509.0,37.0,Completed,Support
2967,37,1176,2022-01-07 21:44:00,793.0,0.0,Completed,Complaint
2968,11,1661,2022-10-06 02:56:00,619.0,101.0,Completed,Billing
2969,3,905,2022-10-28 10:33:00,117.0,31.0,Dropped,Support
2970,7,2781,2022-08-30 19:39:00,503.0,38.0,Completed,Billing
2971,26,1273,2022-02-17 22:31:00,56.0,52.0,Dropped,Support
2972,41,270,2022-07-13 14:51:00,36.0,2.0,Completed,Complaint
2973,29,1255,2022-04-30 02:50:00,539.0,82.0,Completed,Complaint
2974,40,1710,2022-10-30 12:18:00,387.0,0.0,Transferred,Billing
2975,39,82,2022-05-03 22:10:00,155.0,53.0,Completed,Billing
2976,26,1329,2022-01-08 17:12:00,436.0,,Completed,Support
2977,28,1232,2022-11-27 01:41:00,243.0,0.0,Completed,Sales
2978,16,2891,2022-08-25 13:47:00,38.0,0.0,Completed,Billing
2979,8,1641,2022-12-25 18:43:00,152.0,65.0,Completed,Complaint
2980,51,1097,2022-06-13 13:45:00,593.0,0.0,Completed,Complaint
2981,21,869,2022-05-14 10:05:00,,50.0,Completed,Complaint
2982,30,812,2022-06-30 16:12:00,384.0,30.0,Completed,Sales
2983,15,1136,2022-09-05 20:41:00,52.0,53.0,Transferred,Sales
2984,20,416,2022-05-11 03:14:00,582.0,3.0,Completed,Complaint
2985,13,2927,2022-11-30 23:14:00,318.0,21.0,Completed,Support
2986,9,1019,2022-04-07 04:04:00,559.0,32.0,Dropped,Complaint
2987,35,2043,2022-02-09 10:08:00,495.0,65.0,Completed,Billing
2988,10,2653,2022-08-06 20:05:00,102.0,0.0,Completed,Complaint
2989,6,540,2022-08-22 13:22:00,42.0,8.0,Completed,Inquiry
2990,6,1022,2022-09-09 09:50:00,153.0,10.0,Completed,Complaint
2991,49,281,2022-12-09 13:38:00,192.0,0.0,Completed,Support
2992,26,1771,2022-06-17 22:16:00,124.0,77.0,Completed,Support
2993,10,1764,2022-03-29 14:49:00,38.0,0.0,Dropped,Complaint
2994,46,1772,2022-06-22 21:40:00,136.0,92.0,Dropped,Complaint
2995,3,1185,2022-04-23 00:35:00,635.0,54.0,Completed,Sales
2996,39,1825,2022-12-02 09:12:00,234.0,47.0,Completed,Inquiry
2997,3,2429,2022-01-28 15:05:00,72.0,0.0,Completed,Support
2998,47,887,2022-04-19 08:27:00,204.0,56.0,Completed,Support
2999,18,1601,2022-03-25 10:26:00,50.0,24.0,Completed,Inquiry
3000,47,1444,2022-03-06 12:18:00,730.0,34.0,Completed,Complaint
3001,41,145,2022-10-06 00:36:00,629.0,96.0,Completed,Billing
3002,34,141,2022-01-09 18:15:00,319.0,20.0,Completed,Inquiry
3003,8,2758,2022-07-31 10:48:00,517.0,86.0,Completed,Sales
3004,34,915,2022-01-21 22:56:00,216.0,16.0,Dropped,Inquiry
3005,49,2452,2022-09-28 07:41:00,878.0,0.0,Completed,Sales
3006,6,1066,2022-10-10 04:32:00,491.0,0.0,Completed,Sales
3007,29,1527,2022-02-19 18:59:00,547.0,0.0,Completed,Complaint
3008,28,187,2022-09-13 15:49:00,219.0,38.0,Completed,Support
3009,33,200,2022-11-16 14:15:00,1063.0,59.0,Completed,Complaint
3010,28,1357,2022-06-05 18:39:00,40.0,53.0,Completed,Billing
3011,7,1551,2022-12-27 13:00:00,219.0,71.0,Completed,Complaint
3012,19,2243,2022-12-16 21:06:00,45.0,48.0,Completed,Complaint
3013,19,1381,2022-08-22 22:14:00,604.0,0.0,Completed,Support
3014,43,2309,2022-06-02 00:42:00,144.0,38.0,Completed,Billing
3015,20,1547,2022-03-12 22:07:00,129.0,3.0,Completed,Billing
3016,50,2750,2022-02-13 06:46:00,81.0,31.0,Completed,Inquiry
3017,15,73,2022-12-25 01:24:00,532.0,15.0,Completed,Sales
3018,21,1112,2022-10-28 23:09:00,211.0,9.0,Completed,Inquiry
3019,39,1547,2022-04-25 03:37:00,248.0,17.0,Completed,Billing
3020,9,1024,2022-01-28 04:49:00,498.0,91.0,Completed,Sales
3021,7,756,2022-09-19 17:25:00,318.0,0.0,Completed,Inquiry
3022,41,680,2022-01-09 17:13:00,438.0,0.0,Dropped,Billing
3023,14,2373,2022-04-03 13:03:00,290.0,0.0,Completed,Inquiry
3024,36,1564,2022-05-22 01:10:00,107.0,14.0,Dropped,Complaint
3025,20,1241,2022-04-24 01:56:00,287.0,50.0,Completed,Inquiry
3026,35,1610,2022-05-20 08:49:00,86.0,0.0,Completed,Support
3027,15,302,2022-03-22 00:14:00,356.0,12.0,Completed,Support
3028,17,498,2022-06-30 23:29:00,,56.0,Completed,Support
3029,33,2326,2022-04-01 09:30:00,1143.0,68.0,Completed,Sales
3030,43,2772,2022-04-15 03:21:00,58.0,0.0,Completed,Complaint
3031,5,186,2022-06-10 12:32:00,309.0,66.0,Completed,Inquiry
3032,41,425,08-16-2022 05:28:00,395.0,57.0,Completed,Complaint
3033,41,475,2022-11-20 23:47:00,297.0,75.0,Completed,Sales
